tracking_number,ship_date,????,????id,???,???,???
{61290989800520643900},5/6/2020,6/12/2020 1:41,1677,5.57,5.57,5.57
{61290989800521043587},6/2/2020,6/19/2020 2:38,1698,5.37,5.37,5.37
{61290989800521005455},5/28/2020,6/28/2020 2:30,1711,8.22,8.22,7.75
{61290989800520727020},5/14/2020,5/29/2020 6:06,1649,5.37,5.37,5.37
{61290989800521286496},6/18/2020,7/3/2020 2:59,1764,7.04,7.04,7.03
{61290989800520994293},5/27/2020,6/12/2020 1:37,1677,6.58,6.58,7.53
{61290989800520913720},5/19/2020,6/28/2020 4:18,1714,8.33,8.33,7.65
{61290989800520617703},5/4/2020,5/25/2020 7:51,1631,8.34,8.34,9.31
{61290989800521289954},6/19/2020,7/3/2020 5:42,1768,5.92,5.92,5.92
{61290989800521076462},6/8/2020,7/3/2020 2:55,1764,7.36,7.36,8.33
{61290989800520582599},5/1/2020,5/29/2020 5:24,1649,5.7,5.7,5.99
{61290989800521030945},6/1/2020,6/12/2020 4:40,1688,5.61,5.61,5.61
{61290989800520529235},4/27/2020,5/25/2020 7:57,1630,5.62,5.62,5.62
{61290989800520628884},5/5/2020,5/25/2020 7:30,1631,5.61,5.61,5.42
{61290989800520980517},5/26/2020,6/12/2020 1:45,1677,7.18,7.18,7.18
{61290989800521263046},6/15/2020,7/3/2020 5:55,1768,6.15,6.15,5.43
{61290989800520700351},5/12/2020,5/29/2020 5:53,1649,6.27,6.27,6.28
{61290989800520530293},4/27/2020,5/25/2020 8:07,1630,7.75,7.75,7.76
{61290989800521032505},6/1/2020,6/19/2020 2:27,1698,5.37,5.37,5.37
{61290989800520572668},4/30/2020,5/25/2020 7:40,1631,10.79,10.79,7.08
{61290989800521029369},6/1/2020,6/19/2020 2:35,1698,5.7,5.7,5.7
{61290989800521005011},5/28/2020,6/12/2020 1:41,1677,5.37,5.37,5.37
{61290989800521064544},6/5/2020,6/28/2020 2:28,1711,5.37,5.37,5.37
{61290989800520529334},4/27/2020,5/8/2020 0:58,1577,5.42,5.42,5.4
{61290989800520607674},5/4/2020,5/25/2020 7:54,1631,5.7,5.7,5.7
{61290989800520657389},5/7/2020,5/25/2020 7:42,1631,5.7,5.7,5.7
{61290989800520888066},5/18/2020,6/12/2020 1:48,1677,5.98,5.61,6.17
{61290989800520503754},4/23/2020,5/8/2020 0:44,1577,5.72,5.72,5.72
{61290989800521283488},6/18/2020,7/3/2020 3:01,1764,5.6,5.6,5.6
{392396003687},5/1/2020,5/29/2020 4:43,1649,9.17,9.17,15.66
{61290989800521255393},6/15/2020,6/28/2020 3:16,1712,7.36,7.36,8.33
{61290989800521277678},6/17/2020,7/3/2020 3:01,1764,5.6,5.6,5.6
{61290989800521286489},6/18/2020,7/3/2020 2:58,1764,5.6,5.6,5.6
{61290989800520682817},5/11/2020,5/29/2020 5:45,1649,5.61,5.61,5.61
{61290989800520700917},5/12/2020,5/29/2020 5:54,1649,6.27,6.27,6.28
{61290989800521028126},6/1/2020,6/19/2020 2:24,1698,5.89,5.89,5.39
{61290989800520630535},5/5/2020,5/29/2020 5:30,1649,11.74,11.74,6.73
{61290989800521278552},6/17/2020,7/3/2020 2:51,1764,6.72,6.72,7.69
{61290989800520684422},5/11/2020,5/29/2020 5:46,1649,5.7,5.7,5.7
{61290989800520934701},5/21/2020,6/5/2020 2:06,1663,5.37,5.37,5.37
{61290989800521078961},6/8/2020,6/19/2020 2:23,1698,5.85,5.85,5.85
{61290989800520684002},5/11/2020,5/25/2020 7:57,1631,5.7,5.7,5.7
{61290989800520677257},5/9/2020,5/29/2020 5:42,1649,5.7,5.7,5.75
{61290989800520742238},5/15/2020,5/29/2020 6:10,1649,5.7,5.7,6.28
{61290989800520527828},4/27/2020,5/25/2020 7:52,1630,7.19,7.19,7.19
{61290989800521116182},6/12/2020,7/3/2020 3:11,1764,6.19,6.19,6.19
{61290989800520910040},5/19/2020,6/5/2020 2:15,1663,5.7,5.7,5.7
{61290989800521275865},6/17/2020,7/3/2020 2:54,1764,7.04,7.04,8.01
{61290989800520628822},5/5/2020,5/25/2020 7:30,1631,5.37,5.37,5.42
{61290989800520523677},4/26/2020,5/25/2020 7:36,1630,6.28,6.28,5.72
{61290989800520544955},4/28/2020,5/25/2020 7:55,1630,5.72,5.72,5.72
{61290989800521116793},6/12/2020,6/28/2020 3:16,1712,6.28,6.28,6.26
{61290989800521258509},6/15/2020,7/3/2020 5:54,1768,6.75,6.75,5.88
{61290989800520891943},5/18/2020,6/5/2020 1:50,1663,5.97,5.4,5.93
{61290989800520676199},5/9/2020,5/25/2020 7:57,1631,5.8,5.8,5.77
{61290989800520944045},5/22/2020,6/12/2020 4:41,1688,5.4,5.4,5.39
{61290989800520726955},5/14/2020,5/29/2020 6:06,1649,5.61,5.61,5.61
{61290989800520657884},5/7/2020,5/25/2020 7:37,1631,5.7,5.7,5.7
{61290989800520700795},5/12/2020,5/29/2020 5:54,1649,6.88,6.88,7.85
{61290989800520965361},5/25/2020,6/19/2020 2:32,1698,6.88,6.88,6.87
{61290989800520656481},5/7/2020,6/5/2020 2:04,1663,5.7,5.7,5.7
{61290989800520610391},5/4/2020,6/28/2020 3:29,1714,5.7,5.7,5.7
{61290989800521283310},6/18/2020,7/3/2020 5:42,1768,7.04,7.04,8.01
{61290989800520528832},4/27/2020,5/25/2020 7:52,1631,5.7,5.7,5.72
{61290989800520888479},5/18/2020,6/5/2020 2:14,1663,7.44,6.73,7.4
{61290989800520727341},5/14/2020,7/3/2020 2:59,1764,6.19,6.19,5.7
{61290989800520922487},5/20/2020,6/5/2020 2:06,1663,7.18,7.18,7.18
{61290989800521105261},6/10/2020,6/28/2020 3:15,1712,6.1,6.1,6.09
{61290989800521310580},6/23/2020,7/3/2020 5:49,1768,6.51,6.51,5.86
{61290989800520878906},5/16/2020,6/28/2020 3:44,1714,6.27,5.7,6.27
{61290989800520995900},5/27/2020,6/12/2020 1:37,1677,5.86,5.86,5.57
{61290989800520932066},5/21/2020,6/28/2020 3:31,1714,5.37,5.37,5.37
{61290989800521268782},6/16/2020,7/3/2020 2:56,1764,22.55,20.46,7.78
{61290989800520878456},5/16/2020,6/5/2020 1:52,1663,7.14,5.98,6.17
{61290989800521083255},6/8/2020,6/28/2020 2:26,1711,7.36,7.36,8.33
{61290989800520706209},5/12/2020,5/29/2020 5:55,1649,7.67,7.67,7.14
{61290989800521283044},6/18/2020,7/3/2020 5:43,1768,6.01,6.01,5.62
{61290989800520605205},5/4/2020,5/25/2020 7:53,1631,5.61,5.61,5.61
{61290989800520628808},5/5/2020,5/25/2020 7:38,1631,5.37,5.37,5.42
{61290989800520532419},4/27/2020,5/25/2020 7:49,1630,6.28,6.28,5.72
{61290989800520545013},4/28/2020,5/25/2020 7:26,1630,5.72,5.72,5.72
{61290989800520527774},4/27/2020,5/8/2020 0:44,1577,5.72,5.72,5.72
{61290989800520642941},5/6/2020,5/29/2020 5:32,1649,7.6,7.6,8.12
{61290989800521004854},5/28/2020,6/12/2020 1:34,1677,6.88,6.88,7.85
{61290989800521285871},6/18/2020,7/3/2020 5:43,1768,6.49,6.49,6.66
{61290989800520888929},5/18/2020,6/28/2020 3:28,1714,7.44,6.73,7.4
{61290989800520889971},5/18/2020,6/5/2020 2:25,1663,5.94,5.37,5.91
{61290989800520554930},4/29/2020,5/25/2020 7:34,1630,7.1,7.1,7.27
{61290989800521106022},6/10/2020,6/28/2020 2:45,1711,5.85,5.85,5.85
{61290989800520891059},5/18/2020,5/29/2020 6:14,1649,7.19,6.58,8.09
{61290989800520617000},5/4/2020,5/25/2020 7:47,1631,5.37,5.37,5.37
{61290989800521005561},5/28/2020,6/12/2020 1:45,1677,6.58,6.58,7.53
{61290989800520544856},4/28/2020,5/8/2020 0:51,1577,5.72,5.72,6.29
{61290989800521005813},5/28/2020,6/12/2020 1:47,1677,5.7,5.7,5.7
{61290989800521080179},6/8/2020,6/28/2020 2:32,1711,5.85,5.85,5.85
{61290989800521077032},6/8/2020,6/28/2020 2:27,1711,6.1,6.1,6.09
{61290989800521014853},5/29/2020,6/28/2020 2:29,1711,7.15,7.15,8.12
{61290989800521309102},6/23/2020,7/3/2020 5:43,1768,5.71,5.71,5.71
{61290989800521013764},5/29/2020,6/12/2020 1:41,1677,5.7,5.7,5.7
{61290989800521099638},6/10/2020,6/28/2020 3:14,1712,6.1,6.1,6.09
{61290989800520907057},5/19/2020,6/28/2020 3:59,1714,5.7,5.7,5.7
{61290989800520701778},5/12/2020,5/29/2020 5:54,1649,5.61,5.61,5.61
{61290989800520718103},5/13/2020,6/28/2020 3:57,1714,5.37,5.37,5.37
{61290989800520668903},5/8/2020,5/25/2020 7:56,1631,8.33,8.33,7.65
{61290989800520509442},4/24/2020,5/25/2020 7:45,1630,7.75,7.75,7.76
{61290989800521277852},6/17/2020,7/3/2020 2:56,1764,6.46,6.46,6.47
{61290989800521076912},6/8/2020,7/3/2020 3:10,1764,6.19,6.19,6.19
{61290989800520695152},5/11/2020,5/29/2020 5:51,1649,5.7,5.7,5.7
{61290989800521285482},6/18/2020,7/3/2020 5:44,1768,6.9,6.9,6.9
{61290989800520996815},5/27/2020,6/12/2020 1:38,1677,5.4,5.4,5.39
{61290989800520935210},5/21/2020,6/5/2020 2:06,1663,24.47,22.4,8.33
{61290989800520528214},4/27/2020,5/25/2020 8:06,1630,7.75,7.75,7.76
{61290989800520887229},5/18/2020,5/29/2020 6:14,1649,5.97,5.4,5.93
{61290989800520970136},5/25/2020,6/19/2020 2:34,1698,8.64,8.64,7.18
{61290989800520633499},5/5/2020,5/25/2020 7:38,1631,6.88,6.88,7.85
{61290989800520571852},4/30/2020,5/25/2020 7:37,1630,6.55,6.55,7
{61290989800520544870},4/28/2020,5/25/2020 7:30,1630,5.72,5.72,5.72
{61290989800521061963},6/5/2020,7/3/2020 3:05,1764,7.33,7.33,6.84
{61290989800521049237},6/3/2020,6/19/2020 2:40,1698,5.8,5.8,5.39
{61290989800520994408},5/27/2020,6/12/2020 1:34,1677,5.7,5.7,5.7
{61290989800520583015},5/1/2020,5/29/2020 5:24,1649,5.7,5.7,5.99
{61290989800520604536},5/4/2020,5/25/2020 7:44,1631,5.37,5.37,5.37
{61290989800521290080},6/19/2020,7/3/2020 5:47,1768,7.24,7.24,7.24
{61290989800520658829},5/7/2020,6/28/2020 3:28,1714,6.84,6.84,6.84
{61290989800520546348},4/28/2020,5/25/2020 7:46,1631,5.72,5.72,5.72
{61290989800520642446},5/6/2020,5/29/2020 5:31,1649,5.37,5.37,5.37
{61290989800520695459},5/11/2020,5/29/2020 5:51,1649,6.88,6.88,7.85
{61290989800520877602},5/16/2020,6/5/2020 2:26,1663,5.94,5.37,5.91
{61290989800520700948},5/12/2020,5/29/2020 5:54,1649,5.7,5.7,5.7
{61290989800520933193},5/21/2020,6/12/2020 4:13,1688,6.27,6.27,6.28
{61290989800521015317},5/29/2020,6/12/2020 1:41,1677,7.18,7.18,7.18
{61290989800521080032},6/8/2020,6/28/2020 2:29,1711,8.38,8.38,8.33
{61290989800520888769},5/18/2020,5/29/2020 6:14,1649,5.94,5.37,5.91
{61290989800521030792},6/1/2020,7/3/2020 3:10,1764,5.85,5.85,5.37
{61290989800520933285},5/21/2020,6/5/2020 2:05,1663,5.7,5.7,5.7
{61290989800521285529},6/18/2020,7/3/2020 5:47,1768,5.73,5.73,5.74
{61290989800521267839},6/16/2020,7/3/2020 2:58,1764,7.32,7.32,6.52
{61290989800520907712},5/19/2020,5/29/2020 6:16,1649,6.27,6.27,5.7
{61290989800521030426},6/1/2020,6/19/2020 2:32,1698,5.7,5.7,5.7
{61290989800520677271},5/9/2020,5/29/2020 5:42,1649,6.54,6.54,7.57
{61290989800520616546},5/4/2020,5/25/2020 7:49,1631,12.3,12.3,8.87
{61290989800521296549},6/21/2020,7/3/2020 5:46,1768,5.8,5.8,5.92
{61290989800520544948},4/28/2020,5/25/2020 7:28,1630,5.72,5.72,5.72
{61290989800520967525},5/25/2020,6/5/2020 2:28,1663,6.54,6.54,7.51
{61290989800520628730},5/5/2020,5/25/2020 7:44,1631,5.37,5.37,5.42
{61290989800520906821},5/19/2020,6/19/2020 2:33,1698,6.88,6.88,7.85
{61290989800521049060},6/3/2020,7/3/2020 3:01,1764,7.36,7.36,7.85
{61290989800520700658},5/12/2020,5/29/2020 5:54,1649,5.7,5.7,5.7
{61290989800520642606},5/6/2020,5/25/2020 7:31,1631,5.7,5.7,5.7
{61290989800520887380},5/18/2020,5/29/2020 6:14,1649,5.78,5.4,5.93
{61290989800520556088},4/29/2020,5/25/2020 8:07,1630,7.66,7.66,6.92
{61290989800520604581},5/4/2020,5/25/2020 7:48,1631,5.7,5.7,5.7
{61290989800520643283},5/6/2020,5/29/2020 5:32,1649,5.61,5.61,5.61
{61290989800521029734},6/1/2020,6/12/2020 4:39,1688,7.91,7.16,6.28
{61290989800520605199},5/4/2020,5/25/2020 7:42,1630,5.37,5.37,5.37
{61290989800520648868},5/6/2020,5/25/2020 7:31,1631,5.7,5.7,5.7
{61290989800520659222},5/7/2020,5/29/2020 5:35,1649,6.27,6.27,5.7
{61290989800520532341},4/27/2020,5/25/2020 7:29,1630,5.72,5.72,5.72
{61290989800521032185},6/1/2020,6/19/2020 2:36,1698,21.21,19.44,12.84
{61290989800521275636},6/17/2020,7/3/2020 2:57,1764,5.92,5.92,5.92
{61290989800520878500},5/16/2020,5/29/2020 6:13,1649,7.14,6.54,8.06
{61290989800521015171},5/29/2020,6/12/2020 1:43,1677,5.7,5.7,5.7
{61290989800521032079},6/1/2020,6/19/2020 2:38,1698,5.41,5.41,5.39
{61290989800520569323},4/30/2020,5/25/2020 7:32,1630,5.38,5.38,5.99
{61290989800520618984},5/4/2020,5/25/2020 7:54,1631,6.27,6.27,6.28
{61290989800520716208},5/13/2020,6/5/2020 2:12,1663,5.7,5.7,5.7
{61290989800521015133},5/29/2020,6/12/2020 1:33,1677,7.74,7.74,7.75
{61290989800520641678},5/6/2020,5/25/2020 7:44,1631,5.37,5.37,5.37
{61290989800520508773},4/24/2020,5/8/2020 0:48,1577,5.72,5.72,5.72
{61290989800520646666},5/6/2020,6/28/2020 4:18,1714,5.7,5.7,5.7
{61290989800520657150},5/7/2020,5/25/2020 7:32,1631,7.18,7.18,7.18
{61290989800521049510},6/3/2020,6/19/2020 2:36,1698,5.37,5.37,5.37
{61290989800520923101},5/20/2020,6/5/2020 2:16,1663,5.7,5.7,5.7
{61290989800520906449},5/19/2020,6/28/2020 4:04,1714,6.88,6.88,7.85
{61290989800520570206},4/30/2020,5/29/2020 5:23,1649,6.27,6.27,6.92
{61290989800521116427},6/12/2020,6/28/2020 2:43,1711,6.19,6.19,6.19
{61290989800520944144},5/22/2020,6/5/2020 2:16,1663,8.46,7.65,6.73
{61290989800520606950},5/4/2020,5/25/2020 7:41,1631,5.7,5.7,5.7
{61290989800520522458},4/26/2020,5/25/2020 7:40,1630,5.72,5.72,5.72
{61290989800520646772},5/6/2020,5/25/2020 8:02,1631,6.88,6.88,6.87
{61290989800520615860},5/4/2020,5/29/2020 5:28,1649,10.79,10.79,6.43
{61290989800520508681},4/24/2020,5/25/2020 8:05,1631,6.45,6.45,5.4
{61290989800520643160},5/6/2020,5/29/2020 5:32,1649,7.9,7.9,8.42
{61290989800520503716},4/23/2020,5/8/2020 0:51,1577,5.99,5.99,5.62
{61290989800520601498},5/4/2020,5/25/2020 8:03,1631,5.7,5.7,5.7
{61290989800521109863},6/11/2020,6/28/2020 2:43,1711,7.36,7.36,8.33
{61290989800520602143},5/4/2020,5/25/2020 7:35,1631,6.88,6.88,7.85
{61290989800521267204},6/16/2020,6/28/2020 3:17,1712,8.19,7.45,6.47
{61290989800521057041},6/4/2020,6/19/2020 2:33,1698,5.41,5.41,5.39
{61290989800520943963},5/22/2020,6/28/2020 4:23,1714,5.7,5.7,5.7
{61290989800520696098},5/11/2020,5/29/2020 5:51,1649,9.5,9.5,9.79
{61290989800521312492},6/23/2020,7/3/2020 5:43,1768,6.78,6.78,6.11
{61290989800521007664},5/28/2020,6/12/2020 1:38,1677,6.78,6.78,7.81
{61290989800521122213},6/13/2020,6/28/2020 3:16,1712,6.19,6.19,6.19
{61290989800520981149},5/26/2020,6/12/2020 4:00,1688,6.27,6.27,6.28
{61290989800521267440},6/16/2020,7/3/2020 2:51,1764,5.92,5.92,5.92
{61290989800521022360},5/30/2020,6/19/2020 2:29,1698,5.41,5.41,5.44
{61290989800521006063},5/28/2020,6/12/2020 1:46,1677,6.27,6.27,6.28
{61290989800521275506},6/17/2020,7/3/2020 2:58,1764,6.9,6.9,6.47
{61290989800520604345},5/4/2020,5/25/2020 7:36,1630,6.54,6.54,7.51
{61290989800520964593},5/25/2020,6/12/2020 4:04,1688,5.37,5.37,5.37
{61290989800520739849},5/15/2020,6/5/2020 1:50,1663,5.7,5.7,5.7
{61290989800520606134},5/4/2020,5/25/2020 8:00,1631,5.7,5.7,5.7
{61290989800521023152},5/30/2020,6/12/2020 4:40,1688,5.61,5.61,5.66
{61290989800521099928},6/10/2020,6/28/2020 3:14,1712,7.21,7.21,7.21
{61290989800520715997},5/13/2020,5/29/2020 6:00,1649,5.7,5.7,5.7
{61290989800521022575},5/30/2020,6/19/2020 2:32,1698,5.7,5.7,5.75
{61290989800520500920},4/23/2020,5/8/2020 0:46,1577,5.72,5.72,5.72
{61290989800521028119},6/1/2020,6/19/2020 2:25,1698,6.19,6.19,5.7
{61290989800520647403},5/6/2020,5/25/2020 7:59,1631,5.7,5.7,5.7
{61290989800520583367},5/1/2020,5/25/2020 8:00,1630,5.72,5.72,5.99
{61290989800520717953},5/13/2020,5/29/2020 6:01,1649,6.54,6.54,7.51
{61290989800520700382},5/12/2020,5/29/2020 5:53,1649,7.15,7.15,8.12
{61290989800520616805},5/4/2020,5/25/2020 7:30,1631,9.73,9.73,5.52
{61290989800521121568},6/13/2020,6/28/2020 3:16,1712,6.19,6.19,6.19
{61290989800520582049},5/1/2020,5/25/2020 7:59,1630,5.72,5.72,5.99
{61290989800520994330},5/27/2020,6/12/2020 1:41,1677,5.7,5.7,5.7
{61290989800520546157},4/28/2020,5/25/2020 7:45,1630,5.42,5.42,5.4
{61290989800520740975},5/15/2020,5/29/2020 6:10,1649,5.37,5.37,5.37
{61290989800521105995},6/10/2020,6/28/2020 2:44,1711,6.91,6.91,6.91
{61290989800520510783},4/24/2020,5/8/2020 0:49,1577,5.42,5.42,5.4
{61290989800520740777},5/15/2020,6/28/2020 4:16,1714,5.37,5.37,5.37
{61290989800520877695},5/16/2020,5/29/2020 6:12,1649,8.96,8.2,8.9
{61290989800521255843},6/15/2020,6/28/2020 3:16,1712,6.19,6.19,6.19
{61290989800520524711},4/26/2020,5/25/2020 7:41,1630,5.38,5.38,5.38
{61290989800520894524},5/18/2020,6/28/2020 3:43,1714,5.7,5.7,5.7
{61290989800521039955},6/2/2020,6/19/2020 2:38,1698,8.34,8.34,7.85
{61290989800521041774},6/2/2020,6/12/2020 4:39,1688,5.4,5.4,5.39
{61290989800520726559},5/14/2020,6/28/2020 3:41,1714,5.37,5.37,5.37
{61290989800521029048},6/1/2020,6/28/2020 2:29,1711,6.19,6.19,5.7
{61290989800520890588},5/18/2020,6/5/2020 2:14,1663,7.52,6.88,8.44
{61290989800520943482},5/22/2020,6/5/2020 2:06,1663,7.08,7.08,7.08
{61290989800520593731},5/2/2020,5/25/2020 7:48,1631,8.34,8.34,7.86
{61290989800520602556},5/4/2020,5/25/2020 7:53,1631,5.7,5.7,5.7
{61290989800520685085},5/11/2020,5/25/2020 7:42,1631,5.7,5.7,5.7
{61290989800520696180},5/11/2020,6/5/2020 2:22,1663,5.37,5.37,5.37
{61290989800520627054},5/5/2020,5/25/2020 7:49,1631,5.37,5.37,5.42
{61290989800520718400},5/13/2020,5/29/2020 6:01,1649,6.78,6.78,8.63
{61290989800521029482},6/1/2020,6/19/2020 2:27,1698,5.87,5.87,5.57
{61290989800521092882},6/9/2020,6/28/2020 2:30,1711,5.85,5.85,5.85
{61290989800520593526},5/2/2020,5/25/2020 7:42,1631,5.7,5.7,5.72
{61290989800520696074},5/11/2020,5/29/2020 5:51,1649,7.67,7.67,7.14
{61290989800521258318},6/15/2020,7/3/2020 5:55,1768,7.03,7.03,7.42
{61290989800520890816},5/18/2020,6/5/2020 2:23,1663,6.2,5.61,6.17
{61290989800521258417},6/15/2020,6/28/2020 3:17,1712,6.28,6.28,5.44
{61290989800521030334},6/1/2020,6/12/2020 4:40,1688,5.7,5.7,5.7
{61290989800521116915},6/12/2020,6/28/2020 3:16,1712,5.85,5.85,5.85
{61290989800520601504},5/4/2020,5/25/2020 8:05,1631,6.88,6.88,7.85
{61290989800520996532},5/27/2020,6/12/2020 1:33,1677,5.37,5.37,6.04
{61290989800520967877},5/25/2020,6/12/2020 4:05,1688,5.4,5.4,5.39
{61290989800520582056},5/1/2020,5/25/2020 7:34,1630,5.62,5.62,5.99
{61290989800521013863},5/29/2020,6/12/2020 1:47,1677,5.7,5.7,5.7
{61290989800521078770},6/8/2020,6/28/2020 2:23,1711,5.85,5.85,5.85
{61290989800520666398},5/8/2020,5/25/2020 7:57,1631,5.37,5.37,5.37
{61290989800520700030},5/12/2020,5/29/2020 5:53,1649,6.88,6.88,7.85
{61290989800520716260},5/13/2020,5/29/2020 6:00,1649,5.61,5.61,5.61
{61290989800520666022},5/8/2020,5/25/2020 7:42,1631,5.37,5.37,5.37
{61290989800520888493},5/18/2020,6/28/2020 3:27,1714,6.37,5.87,6.47
{61290989800520555241},4/29/2020,5/25/2020 7:48,1630,5.72,5.72,5.99
{61290989800520726900},5/14/2020,5/29/2020 6:06,1649,5.37,5.37,5.37
{61290989800520879217},5/16/2020,5/29/2020 6:13,1649,5.94,5.37,5.91
{61290989800520983716},5/26/2020,6/12/2020 3:59,1688,5.7,5.7,5.7
{61290989800520980463},5/26/2020,6/19/2020 2:31,1698,5.37,5.37,5.37
{61290989800520545327},4/28/2020,5/25/2020 7:55,1630,5.38,5.38,5.38
{61290989800521300550},6/22/2020,7/3/2020 5:45,1768,5.48,5.48,5.48
{61290989800520510417},4/24/2020,5/8/2020 0:44,1577,6.59,6.59,6.57
{61290989800520981392},5/26/2020,6/12/2020 2:10,1677,5.61,5.61,5.61
{61290989800521267099},6/16/2020,7/3/2020 2:54,1764,5.83,5.83,5.83
{61290989800521258585},6/15/2020,7/3/2020 5:53,1768,5.85,5.85,5.43
{61290989800520890977},5/18/2020,5/29/2020 6:14,1649,6.3,5.7,6.27
{61290989800520607889},5/4/2020,5/25/2020 7:35,1631,5.7,5.7,5.7
{61290989800521015355},5/29/2020,6/19/2020 2:26,1698,6.84,6.84,6.84
{61290989800521080094},6/8/2020,6/19/2020 2:23,1698,6.19,6.19,6.19
{61290989800520701266},5/12/2020,5/29/2020 5:54,1649,5.7,5.7,5.7
"{392537879716,392537880878,392537882138,392537882767,392537883649,392537884196,392537885387}",5/5/2020,5/29/2020 4:48,1649,85.68,85.68,85.67
{61290989800520604208},5/4/2020,5/25/2020 7:49,1631,5.7,5.7,5.7
{61290989800521028072},6/1/2020,6/28/2020 2:26,1711,7.36,7.36,7.85
{61290989800521263053},6/15/2020,7/3/2020 5:55,1768,6.62,6.62,5.44
{61290989800520967891},5/25/2020,6/12/2020 2:11,1677,5.7,5.7,5.7
{61290989800520966917},5/25/2020,6/12/2020 2:10,1677,6.84,6.84,6.84
{61290989800520546324},4/28/2020,5/25/2020 7:44,1630,5.72,5.72,5.72
{61290989800520528825},4/27/2020,5/25/2020 7:47,1631,5.7,5.7,5.72
{61290989800521068610},6/5/2020,6/28/2020 2:29,1711,5.37,5.37,5.37
{61290989800521062090},6/5/2020,6/19/2020 2:25,1698,5.41,5.41,5.39
{61290989800520666978},5/8/2020,5/29/2020 5:37,1649,7.08,7.08,7.08
{61290989800521040449},6/2/2020,6/19/2020 2:38,1698,5.7,5.7,5.7
{61290989800520619219},5/4/2020,5/25/2020 7:44,1631,6.54,6.54,7.51
{61290989800521079517},6/8/2020,6/19/2020 2:23,1698,7.06,7.06,8.02
{61290989800520894364},5/18/2020,5/29/2020 6:15,1649,6.45,6.45,6.03
{61290989800521105988},6/10/2020,6/28/2020 2:45,1711,7.21,7.21,7.21
{61290989800520683876},5/11/2020,5/29/2020 5:46,1649,6.78,6.78,7.75
{61290989800521057027},6/4/2020,6/19/2020 2:35,1698,5.7,5.7,5.7
{61290989800521289749},6/19/2020,7/3/2020 5:44,1768,6.72,6.72,7.69
{61290989800521005783},5/28/2020,6/12/2020 1:48,1677,6.88,6.88,7.85
{61290989800521006285},5/28/2020,6/12/2020 1:43,1677,5.7,5.7,5.7
{61290989800521031737},6/1/2020,6/12/2020 4:41,1688,5.7,5.7,5.7
{61290989800520601412},5/4/2020,5/25/2020 7:31,1630,5.4,5.4,5.39
{61290989800521299700},6/22/2020,7/3/2020 5:47,1768,5.8,5.8,5.8
{61290989800520619127},5/4/2020,5/25/2020 7:33,1631,8.82,8.82,9.79
{61290989800521277616},6/17/2020,7/3/2020 2:57,1764,7.78,7.78,6.9
{61290989800521077742},6/8/2020,6/28/2020 2:25,1711,5.85,5.85,5.85
{61290989800521100051},6/10/2020,6/28/2020 2:42,1711,6.1,6.1,6.09
{61290989800520714778},5/13/2020,5/29/2020 5:59,1649,5.7,5.7,5.7
{61290989800520627955},5/5/2020,5/25/2020 8:00,1631,5.61,5.61,5.42
{61290989800520741040},5/15/2020,6/28/2020 4:16,1714,5.7,5.7,5.7
{61290989800520628334},5/5/2020,5/25/2020 7:36,1631,7.6,7.6,7.57
{61290989800520701730},5/12/2020,5/29/2020 5:54,1649,5.7,5.7,5.7
{61290989800520522779},4/26/2020,5/25/2020 8:02,1630,5.72,5.72,5.72
{61290989800521099584},6/10/2020,7/3/2020 2:52,1764,6.19,6.19,6.19
{61290989800520694773},5/11/2020,5/29/2020 5:51,1649,8.34,8.34,8.87
{61290989800521291001},6/19/2020,7/3/2020 5:44,1768,7.13,7.13,8.08
{61290989800521077483},6/8/2020,6/19/2020 2:25,1698,7.41,7.41,7.99
{61290989800520512480},4/24/2020,5/8/2020 0:49,1577,8.34,8.34,8.34
{61290989800521092738},6/9/2020,6/28/2020 2:32,1711,6.19,6.19,6.19
{61290989800520965156},5/25/2020,6/12/2020 4:06,1688,5.61,5.61,5.61
{61290989800520668422},5/8/2020,5/29/2020 5:38,1649,5.7,5.7,5.7
{61290989800521255898},6/15/2020,6/28/2020 3:16,1712,6.19,6.19,6.19
{61290989800521250046},6/13/2020,7/3/2020 2:51,1764,7.36,7.36,8.33
{61290989800520981378},5/26/2020,6/28/2020 2:46,1711,6.19,6.19,5.7
{61290989800520943314},5/22/2020,6/5/2020 1:54,1663,5.37,5.37,5.37
{61290989800520972642},5/25/2020,6/12/2020 4:11,1688,6.27,6.27,6.28
{61290989800520891936},5/18/2020,6/28/2020 3:46,1714,5.98,5.41,5.93
{61290989800520888554},5/18/2020,6/5/2020 1:51,1663,6.57,5.86,6.13
{61290989800520545877},4/28/2020,5/25/2020 7:56,1630,5.72,5.72,5.72
{61290989800520981477},5/26/2020,6/12/2020 4:14,1688,5.61,5.61,5.61
{61290989800521062120},6/5/2020,6/19/2020 2:36,1698,5.37,5.37,5.37
{61290989800520948395},5/22/2020,6/12/2020 2:11,1677,7.08,7.08,7.08
{61290989800520677462},5/9/2020,5/25/2020 7:57,1631,6.88,6.88,7.9
{61290989800521076684},6/8/2020,7/3/2020 3:01,1764,7.33,7.33,7.33
{61290989800521290974},6/19/2020,7/3/2020 5:45,1768,7.41,7.41,7.39
{61290989800520641746},5/6/2020,5/25/2020 7:40,1631,6.88,6.88,7.85
{61290989800520969536},5/25/2020,6/12/2020 4:12,1688,6.27,6.27,5.7
