{61290989800520994347},2020-05-27,2020-06-12,1688,5.4,5.4,5.39
{61290989800520603959},2020-05-04,2020-05-25,1631,7.74,7.74,7.18
{61290989800520910156},2020-05-19,2020-06-05,1663,5.37,5.37,5.37
{61290989800521076837},2020-06-08,2020-06-28,1711,5.85,5.85,5.85
{61290989800520584821},2020-05-01,2020-05-25,1631,6.73,6.73,7.41
{61290989800520907064},2020-05-19,2020-06-28,1714,6.27,6.27,5.70
{61290989800521274950},2020-06-17,2020-07-03,1764,6.72,6.72,7.69
{61290989800520529136},2020-04-27,2020-05-25,1631,6.74,6.74,5.72
{61290989800520888080},2020-05-18,2020-06-12,1677,6.27,5.7,6.27
{61290989800521290066},2020-06-19,2020-07-03,1768,5.92,5.92,5.92
{61290989800521258349},2020-06-15,2020-07-03,1768,6.75,6.75,5.88
{61290989800520683364},2020-05-11,2020-05-29,1649,5.37,5.37,5.37
{61290989800520740197},2020-05-15,2020-05-29,1649,5.7,5.7,5.70
{61290989800520700054},2020-05-12,2020-05-29,1649,5.7,5.7,5.70
{61290989800520943529},2020-05-22,2020-06-12,1688,5.37,5.37,5.37
{61290989800521297546},2020-06-22,2020-07-03,1768,5.8,5.8,5.80
{61290989800520742887},2020-05-15,2020-05-29,1649,8.33,8.33,7.65
{61290989800521267853},2020-06-16,2020-07-03,1764,10.7,9.83,7.94
{61290989800521056136},2020-06-04,2020-06-19,1698,5.7,5.7,5.70
{61290989800520658027},2020-05-07,2020-05-25,1631,5.4,5.4,5.39
{61290989800521092660},2020-06-09,2020-07-03,1764,7.36,7.36,8.33
{61290989800520739986},2020-05-15,2020-06-12,1677,6.88,6.88,7.85
{61290989800520714952},2020-05-13,2020-05-29,1649,5.37,5.37,5.37
{61290989800521028324},2020-06-01,2020-06-19,1698,6.19,6.19,5.70
{61290989800520545501},2020-04-28,2020-05-25,1631,5.7,5.7,5.72
{61290989800521030242},2020-06-01,2020-06-28,1711,7.36,7.36,7.85
{61290989800520965927},2020-05-25,2020-06-12,1677,5.7,5.7,5.70
{61290989800520966382},2020-05-25,2020-06-12,1688,7.18,7.18,7.18
{61290989800520700245},2020-05-12,2020-05-29,1649,6.84,6.84,6.84
{61290989800521056532},2020-06-04,2020-06-19,1698,5.7,5.7,5.70
{61290989800520556606},2020-04-29,2020-05-25,1630,6.59,6.59,7.00
{61290989800521100587},2020-06-10,2020-06-28,1711,7.36,7.36,8.33
{61290989800520593328},2020-05-02,2020-05-25,1631,4.37,4.37,5.62
{61290989800520509633},2020-04-24,2020-05-25,1631,5.37,5.37,5.38
{61290989800520604666},2020-05-04,2020-05-25,1631,5.7,5.7,5.70
{61290989800520970167},2020-05-25,2020-06-28,1714,6.27,6.27,6.28
{61290989800520602945},2020-05-04,2020-05-25,1631,5.37,5.37,5.37
{61290989800520740753},2020-05-15,2020-05-29,1649,7.18,7.18,7.18
{61290989800520593397},2020-05-02,2020-05-25,1631,6.43,6.43,5.62
{61290989800520529068},2020-04-27,2020-05-25,1630,5.72,5.72,5.72
{61290989800520943826},2020-05-22,2020-06-28,1714,7.18,7.18,7.18
{61290989800520636605},2020-05-05,2020-05-25,1631,6.88,6.88,6.87
{61290989800520523257},2020-04-26,2020-05-25,1631,5.86,5.86,5.38
{61290989800520980234},2020-05-26,2020-06-12,1688,5.7,5.7,5.70
{61290989800521077612},2020-06-08,2020-06-28,1711,7.33,7.33,7.33
{61290989800520972734},2020-05-25,2020-06-12,1688,6.75,6.75,6.57
{61290989800520969345},2020-05-25,2020-06-28,1712,6.19,6.19,5.70
{61290989800520570022},2020-04-30,2020-05-25,1630,5.72,5.72,5.99
{61290989800520546201},2020-04-28,2020-05-25,1630,6.85,6.85,6.85
{61290989800520677301},2020-05-09,2020-06-28,1714,5.37,5.37,5.42
{61290989800521277432},2020-06-17,2020-07-03,1764,18.86,17.12,7.78
{61290989800520715065},2020-05-13,2020-05-29,1649,6.73,6.73,6.28
{61290989800521306491},2020-06-22,2020-07-03,1768,15.89,6.96,5.86
{61290989800520601689},2020-05-04,2020-05-25,1631,5.7,5.7,5.70
{61290989800520948968},2020-05-22,2020-06-28,1714,8.33,8.33,7.65
{61290989800520891042},2020-05-18,2020-06-05,1663,6.2,5.61,6.17
{61290989800521056914},2020-06-04,2020-06-19,1698,5.41,5.41,5.39
{61290989800520571388},2020-04-30,2020-05-25,1630,6.28,6.28,5.99
{61290989800520887908},2020-05-18,2020-06-28,1711,6.81,6.19,6.27
{61290989800520682961},2020-05-11,2020-05-29,1649,5.7,5.7,5.70
{61290989800520593533},2020-05-02,2020-05-25,1631,5.7,5.7,5.72
{61290989800520644792},2020-05-06,2020-05-25,1631,6.88,6.88,7.85
{61290989800521255089},2020-06-15,2020-07-03,1764,8.22,8.22,7.66
{61290989800520571296},2020-04-30,2020-05-25,1630,7.45,7.45,6.99
{61290989800520685030},2020-05-11,2020-05-25,1631,5.7,5.7,5.70
{61290989800520742405},2020-05-15,2020-05-29,1649,7.44,7.44,8.42
{61290989800520668651},2020-05-08,2020-05-25,1631,27.4,27.4,7.08
{61290989800520603089},2020-05-04,2020-05-29,1649,5.7,5.7,5.70
{61290989800520933339},2020-05-21,2020-06-05,1663,5.7,5.7,5.70
{61290989800520606035},2020-05-04,2020-05-25,1631,5.7,5.7,5.70
{61290989800521284737},2020-06-18,2020-07-03,1768,8.02,8.02,8.56
{61290989800521289879},2020-06-19,2020-07-03,1768,7.04,7.04,8.01
{61290989800520878111},2020-05-16,2020-06-28,1714,6.3,5.7,6.27
{61290989800520571128},2020-04-30,2020-06-12,1688,6.03,6.03,6.64
{61290989800520520706},2020-04-26,2020-05-25,1631,6.27,6.27,5.72
{61290989800520706124},2020-05-12,2020-05-29,1649,5.37,5.37,5.37
{61290989800520727730},2020-05-14,2020-06-28,1714,6.88,6.88,6.87
{61290989800521061994},2020-06-05,2020-06-28,1711,7.33,7.33,6.84
{61290989800520619233},2020-05-04,2020-05-25,1631,6.88,6.88,7.85
{61290989800520607315},2020-05-04,2020-05-29,1649,6.78,6.78,7.75
{61290989800520521895},2020-04-26,2020-05-08,1577,5.72,5.72,5.72
{61290989800520627870},2020-05-05,2020-05-25,1631,7.16,7.16,6.34
{61290989800520616485},2020-05-04,2020-05-29,1649,10.04,10.04,5.52
{61290989800521100075},2020-06-10,2020-06-28,1712,5.85,5.85,5.85
{61290989800521039801},2020-06-02,2020-06-19,1698,5.37,5.37,5.37
{61290989800521030846},2020-06-01,2020-06-19,1698,7.18,7.18,7.18
{61290989800520618878},2020-05-04,2020-05-25,1631,5.7,5.7,5.70
{61290989800520545372},2020-04-28,2020-05-25,1630,5.58,5.58,5.58
{61290989800521283792},2020-06-18,2020-07-03,1764,7.04,7.04,8.01
{61290989800520677264},2020-05-09,2020-05-29,1649,5.37,5.37,5.42
{61290989800521040203},2020-06-02,2020-06-19,1698,6.88,6.88,6.87
{61290989800521062212},2020-06-05,2020-06-19,1698,6.88,6.88,7.85
{61290989800520701327},2020-05-12,2020-05-29,1649,5.7,5.7,5.70
{61290989800520605540},2020-05-04,2020-05-25,1631,5.4,5.4,5.39
{61290989800521285239},2020-06-18,2020-07-03,1764,5.92,5.92,5.92
{61290989800520971768},2020-05-25,2020-06-12,1677,5.37,5.37,5.37
{61290989800521106114},2020-06-10,2020-06-28,1712,7.21,7.21,7.21
{61290989800520966412},2020-05-25,2020-06-12,1688,5.37,5.37,5.37
{61290989800520965712},2020-05-25,2020-06-28,1714,5.37,5.37,5.37
{61290989800520583862},2020-05-01,2020-05-25,1630,5.72,5.72,5.99
{61290989800520701303},2020-05-12,2020-05-29,1649,5.4,5.4,5.39
{61290989800520529730},2020-04-27,2020-05-25,1630,5.38,5.38,5.38
{61290989800521106176},2020-06-10,2020-06-28,1711,6.91,6.91,6.91
{61290989800520557931},2020-04-29,2020-05-25,1631,6.28,6.28,6.92
{61290989800520891011},2020-05-18,2020-06-28,1714,7.72,7.08,7.66
{61290989800521108996},2020-06-11,2020-06-28,1711,15.67,8.74,7.57
{61290989800520943383},2020-05-22,2020-06-05,1663,5.7,5.7,5.70
{61290989800520527705},2020-04-27,2020-05-25,1630,5.72,5.72,5.72
{61290989800520965200},2020-05-25,2020-06-12,1677,5.7,5.7,5.70
{61290989800520968881},2020-05-25,2020-06-12,1677,5.98,5.98,5.61
{61290989800520616874},2020-05-04,2020-05-25,1631,11.13,11.13,6.73
{61290989800520944779},2020-05-22,2020-06-28,1714,5.7,5.7,5.70
{61290989800520981040},2020-05-26,2020-06-12,1688,5.7,5.7,5.70
{61290989800521109771},2020-06-11,2020-06-28,1711,6.19,6.19,6.19
{61290989800521297829},2020-06-22,2020-07-03,1768,6.34,6.34,6.35
{61290989800521076844},2020-06-08,2020-06-28,1711,6.46,6.46,6.46
{61290989800520969208},2020-05-25,2020-06-19,1698,5.7,5.7,5.70
{61290989800520545686},2020-04-28,2020-05-25,1630,7.45,7.45,7.45
{61290989800520666114},2020-05-08,2020-05-29,1649,5.7,5.7,5.70
{61290989800520889070},2020-05-18,2020-05-29,1649,5.94,5.37,5.91
{61290989800521297850},2020-06-22,2020-07-03,1768,5.48,5.48,5.48
"{392827942708,392827943417,392827944398,392827944928,392827945707,392827947088,392827948121,392827949323,392827950463,392827950706,392827951780,392827952753,392827953304,392827954664,392827955042,392827956656,392827956884,392827957700,392827958730,392827959405,392827959725,392827960898}",2020-05-13,2020-06-28,1714,200.79,200.79,189.97
{61290989800521079753},2020-06-08,2020-06-28,1711,6.19,6.19,6.19
{61290989800520887731},2020-05-18,2020-05-29,1649,7.52,6.88,8.44
{61290989800520694827},2020-05-11,2020-05-29,1649,7.16,7.16,6.73
{61290989800520644662},2020-05-06,2020-05-25,1631,5.61,5.61,5.61
{61290989800520545549},2020-04-28,2020-05-25,1631,5.61,5.61,5.62
{61290989800521022261},2020-05-30,2020-06-12,1688,5.61,5.61,5.66
{61290989800520583268},2020-05-01,2020-05-25,1631,5.72,5.72,5.99
{61290989800520642132},2020-05-06,2020-05-25,1631,5.7,5.7,5.70
{61290989800520742429},2020-05-15,2020-05-29,1649,5.7,5.7,5.70
{61290989800520889896},2020-05-18,2020-06-05,1663,6.27,5.7,6.27
{61290989800520700849},2020-05-12,2020-05-29,1649,6.58,6.58,7.53
{61290989800520655880},2020-05-07,2020-05-25,1631,5.37,5.37,5.37
{61290989800521056273},2020-06-04,2020-07-03,1764,6.75,6.75,6.28
{61290989800521285079},2020-06-18,2020-07-03,1768,6.18,6.18,6.18
{61290989800520615914},2020-05-04,2020-05-29,1649,11.6,11.6,8.17
{61290989800520603034},2020-05-04,2020-05-29,1649,5.7,5.7,5.70
{61290989800520968836},2020-05-25,2020-06-12,1677,5.98,5.98,5.98
{61290989800521269444},2020-06-16,2020-07-03,1764,6.9,6.9,6.47
{61290989800521093674},2020-06-09,2020-06-28,1711,5.85,5.85,5.85
{61290989800520969277},2020-05-25,2020-06-28,1711,6.19,6.19,5.70
{61290989800521052367},2020-06-03,2020-06-19,1698,5.87,5.87,5.57
{61290989800520694858},2020-05-11,2020-05-29,1649,7.16,7.16,6.73
{61290989800520656627},2020-05-07,2020-06-28,1714,5.37,5.37,5.37
{61290989800520887595},2020-05-18,2020-06-28,1714,6.27,5.7,6.27
{61290989800521014891},2020-05-29,2020-06-12,1677,6.88,6.88,7.85
{61290989800521030457},2020-06-01,2020-06-19,1698,5.7,5.7,5.70
{61290989800520716123},2020-05-13,2020-05-25,1631,5.4,5.4,5.39
{61290989800521255058},2020-06-15,2020-06-28,1712,8.96,8.13,7.21
{61290989800520981675},2020-05-26,2020-06-12,1688,5.7,5.7,5.70
{61290989800520643542},2020-05-06,2020-05-25,1631,6.78,6.78,7.75
{61290989800520618212},2020-05-04,2020-05-25,1631,16.71,16.71,13.88
"{392571965431,392571965615}",2020-05-06,2020-05-29,1649,31.14,29.54,31.13
{61290989800520731119},2020-05-14,2020-05-29,1649,5.37,5.37,5.37
{61290989800521258677},2020-06-15,2020-06-28,1712,6.46,6.46,6.01
{61290989800521117103},2020-06-12,2020-06-28,1711,6.19,6.19,6.19
{61290989800520894487},2020-05-18,2020-06-28,1714,5.7,5.7,5.70
{61290989800521014259},2020-05-29,2020-06-28,1711,5.85,5.85,5.37
{61290989800520627078},2020-05-05,2020-05-25,1630,6.03,6.03,5.44
{61290989800521094824},2020-06-09,2020-06-28,1711,6.19,6.19,6.19
{61290989800521117776},2020-06-12,2020-06-28,1711,6.19,6.19,6.19
{61290989800521031935},2020-06-01,2020-06-28,1712,7.21,7.21,6.28
{61290989800521007251},2020-05-28,2020-06-12,1677,5.7,5.7,6.28
{61290989800520570848},2020-04-30,2020-05-25,1630,7.1,7.1,7.27
{61290989800520742566},2020-05-15,2020-05-29,1649,6.88,6.88,7.85
{61290989800521099775},2020-06-10,2020-06-28,1711,6.19,6.19,6.19
{61290989800520645539},2020-05-06,2020-05-25,1631,6.88,6.88,7.85
{61290989800520923262},2020-05-20,2020-06-28,1712,6.19,6.19,5.70
{61290989800520716192},2020-05-13,2020-05-29,1649,5.37,5.37,5.37
{61290989800520529242},2020-04-27,2020-05-25,1630,5.38,5.38,5.38
{61290989800520583114},2020-05-01,2020-05-29,1649,5.37,5.37,5.99
{61290989800520891066},2020-05-18,2020-06-12,1677,7.52,6.88,8.44
{61290989800521284881},2020-06-18,2020-07-03,1768,6.46,6.46,6.47
{61290989800521023114},2020-05-30,2020-06-19,1698,6.27,6.27,6.34
{61290989800520605878},2020-05-04,2020-05-25,1630,7.08,7.08,7.08
{61290989800520727723},2020-05-14,2020-05-29,1649,5.7,5.7,5.70
{61290989800521028409},2020-06-01,2020-06-19,1698,6.19,6.19,5.70
{61290989800520524834},2020-04-26,2020-05-25,1630,5.38,5.38,5.38
{61290989800521117752},2020-06-12,2020-06-28,1711,5.85,5.85,5.85
{61290989800520596657},2020-05-03,2020-05-29,1649,8.82,8.82,8.88
{61290989800521077261},2020-06-08,2020-06-28,1712,7.66,7.66,7.66
{61290989800520510813},2020-04-24,2020-05-08,1577,5.72,5.72,5.72
{61290989800520727204},2020-05-14,2020-06-05,1663,6.54,6.54,7.51
{61290989800520891028},2020-05-18,2020-06-28,1714,7.27,7.08,7.66
{61290989800521297461},2020-06-22,2020-07-03,1768,5.8,5.8,5.80
{61290989800521022247},2020-05-30,2020-06-12,1688,5.7,5.7,5.75
{61290989800521056785},2020-06-04,2020-06-19,1698,6.54,6.54,7.51
{61290989800520907583},2020-05-19,2020-06-28,1714,5.7,5.7,5.70
{61290989800520700740},2020-05-12,2020-05-29,1649,5.7,5.7,5.70
{61290989800521030150},2020-06-01,2020-06-12,1688,5.61,5.61,5.61
{61290989800521022803},2020-05-30,2020-06-19,1698,6.19,6.19,5.75
{61290989800520656511},2020-05-07,2020-05-29,1649,6.88,6.88,7.85
{61290989800521109399},2020-06-11,2020-06-28,1712,7.36,7.36,7.35
{61290989800521014297},2020-05-29,2020-07-03,1764,7.33,7.33,6.84
{61290989800520965941},2020-05-25,2020-06-12,1688,6.88,6.88,7.85
{61290989800521079692},2020-06-08,2020-06-28,1711,6.19,6.19,6.19
{61290989800520616140},2020-05-04,2020-05-29,1649,10.79,10.79,6.43
{61290989800521256062},2020-06-15,2020-06-28,1712,6.19,6.19,6.19
{61290989800521062502},2020-06-05,2020-06-19,1698,6.27,6.27,6.28
{61290989800520943949},2020-05-22,2020-06-28,1714,7.18,7.18,7.18
{61290989800520642835},2020-05-06,2020-06-28,1714,5.7,5.7,5.70
{61290989800521256499},2020-06-15,2020-07-03,1764,5.85,5.85,5.85
{61290989800520890380},2020-05-18,2020-06-05,1663,5.94,5.37,5.91
{61290989800520627375},2020-05-05,2020-05-25,1631,6.88,6.88,7.57
{61290989800520701891},2020-05-12,2020-05-29,1649,6.88,6.88,6.87
{61290989800520642347},2020-05-06,2020-05-25,1631,6.92,6.92,6.92
{61290989800520700276},2020-05-12,2020-06-28,1714,7.27,7.27,7.24
{61290989800520910149},2020-05-19,2020-06-28,1714,5.7,5.7,5.37
{61290989800521106275},2020-06-10,2020-07-03,1764,5.85,5.85,5.85
{61290989800520627740},2020-05-05,2020-05-29,1649,5.7,5.7,5.42
{61290989800520887847},2020-05-18,2020-06-28,1714,5.98,5.41,5.93
{61290989800520943611},2020-05-22,2020-06-05,1663,5.4,5.4,5.39
{61290989800521289862},2020-06-19,2020-07-03,1768,5.6,5.6,5.60
{61290989800520696418},2020-05-11,2020-05-25,1631,7.36,7.36,6.78
{61290989800520696012},2020-05-11,2020-05-29,1649,6.29,6.29,6.04
{61290989800520741057},2020-05-15,2020-05-29,1649,5.7,5.7,5.70
{61290989800521256239},2020-06-15,2020-06-28,1712,5.85,5.85,5.85
{61290989800520996716},2020-05-27,2020-06-12,1688,7.3,7.3,7.16
{61290989800520528474},2020-04-27,2020-05-25,1630,5.72,5.72,5.72
{61290989800520571586},2020-04-30,2020-05-25,1630,5.42,5.42,5.99
{61290989800520521796},2020-04-26,2020-05-08,1577,5.38,5.38,5.38
{61290989800521289848},2020-06-19,2020-07-03,1768,6.46,6.46,6.47
{61290989800520684590},2020-05-11,2020-05-29,1649,5.7,5.7,5.70
{61290989800520994651},2020-05-27,2020-06-12,1688,6.27,6.27,6.28
{61290989800520529457},2020-04-27,2020-05-08,1577,7.19,7.19,7.19
{61290989800520644341},2020-05-06,2020-05-25,1631,6.73,6.73,5.70
{61290989800520715966},2020-05-13,2020-05-29,1649,6.54,6.54,7.51
{61290989800521285437},2020-06-18,2020-07-03,1768,5.92,5.92,5.92
{61290989800520641623},2020-05-06,2020-05-25,1631,5.4,5.4,5.39
{61290989800520509497},2020-04-24,2020-05-08,1577,6.85,6.85,6.85
{61290989800520967167},2020-05-25,2020-06-12,1677,5.37,5.37,5.37
{61290989800520524308},2020-04-26,2020-05-25,1630,5.72,5.72,5.72
{61290989800521122343},2020-06-13,2020-06-28,1712,6.19,6.19,6.19
{61290989800520684323},2020-05-11,2020-05-25,1631,5.7,5.7,5.70
{61290989800521093520},2020-06-09,2020-06-28,1711,6.19,6.19,6.19
{61290989800521080186},2020-06-08,2020-06-28,1711,7.57,7.57,7.57
{61290989800520676298},2020-05-09,2020-05-25,1631,6.84,6.84,6.84
{61290989800521099973},2020-06-10,2020-06-28,1711,6.75,6.75,6.76
{61290989800520905831},2020-05-19,2020-06-05,1663,6.54,6.54,7.51
{61290989800520556149},2020-04-29,2020-05-25,1630,5.72,5.72,5.99
{61290989800520714808},2020-05-13,2020-06-28,1714,5.7,5.7,5.70
{61290989800520922746},2020-05-20,2020-06-28,1714,8.08,7.3,6.73
{61290989800520965347},2020-05-25,2020-06-12,1688,5.7,5.7,5.70
{61290989800520510387},2020-04-24,2020-05-08,1577,5.42,5.42,5.40
{61290989800520935234},2020-05-21,2020-06-12,1677,17.24,15.51,7.88
{61290989800520995184},2020-05-27,2020-06-28,1714,5.8,5.8,5.77
{61290989800520544863},2020-04-28,2020-05-25,1630,5.72,5.72,5.72
{61290989800520643238},2020-05-06,2020-06-28,1714,6.57,6.57,5.88
{61290989800520523240},2020-04-26,2020-05-25,1631,6.54,6.54,6.54
{61290989800520618052},2020-05-04,2020-05-25,1631,7.16,7.16,6.73
{61290989800520641487},2020-05-06,2020-05-25,1631,6.88,6.88,7.85
{61290989800520895293},2020-05-18,2020-06-05,1663,6.73,6.73,6.73
{61290989800520642842},2020-05-06,2020-05-29,1649,5.7,5.7,5.70
{61290989800520899307},2020-05-18,2020-06-05,1663,13.28,12.01,6.04
{61290989800521277814},2020-06-17,2020-07-03,1764,7.32,7.32,6.47
{61290989800521277869},2020-06-17,2020-07-03,1764,5.6,5.6,5.60
{61290989800521056488},2020-06-04,2020-06-19,1698,6.54,6.54,7.51
{61290989800520718011},2020-05-13,2020-05-29,1649,5.4,5.4,5.39
{61290989800520889452},2020-05-18,2020-06-05,1663,6.3,5.7,6.27
{61290989800521077506},2020-06-08,2020-06-19,1698,6.19,6.19,6.19
{61290989800520546898},2020-04-28,2020-05-25,1630,6.89,6.89,6.88
{61290989800520742153},2020-05-15,2020-05-29,1649,5.61,5.61,5.61
{61290989800521100198},2020-06-10,2020-06-28,1711,6.19,6.19,6.19
{61290989800521284904},2020-06-18,2020-07-03,1768,5.6,5.6,5.60
{61290989800520943420},2020-05-22,2020-06-28,1714,5.41,5.41,5.39
{61290989800520726740},2020-05-14,2020-05-29,1649,5.37,5.37,5.37
{61290989800521077629},2020-06-08,2020-06-19,1698,5.85,5.85,5.85
{61290989800520666060},2020-05-08,2020-05-29,1649,5.37,5.37,5.37
{61290989800520740500},2020-05-15,2020-06-28,1714,5.37,5.37,5.37
{61290989800521022629},2020-05-30,2020-06-12,1688,5.37,5.37,5.42
{61290989800521269581},2020-06-16,2020-07-03,1764,6.46,6.46,6.47
"{393026724837,393026724631,393026724860,393026725432,393026725936,393026725638,393026726005,393026726120,393026726520,393026726656,393026726910,393026727012,393026727229,393026727593,393026727700,393026727505,393026728041,393026727538,393026727560,393026727940,393026728512,393026728350,393026729302,393026729129,393026729688,393026729725,393026730008,393026729910,393026730111,393026730317,393026730784,393026730730,393026730534,393026730578,393026731059,393026731585,393026731791,393026731986,393026732180,393026732077,393026732592,393026732684,393026732239,393026733100,393026732548,393026732927,393026733794,393026733544,393026733717,393026733901,393026733670,393026734404,393026734595,393026734264,393026734996,393026735087,393026735054,393026735293,393026735786,393026735466,393026735890,393026736109,393026736223,393026736392,393026736234,393026736624,393026736532,393026736760,393026737388,393026737150,393026737274,393026737984,393026737344,393026738281,393026738292,393026738270,393026738899,393026738340,393026739288,393026739483,393026739211,393026739634,393026739840,393026740009,393026740101,393026740042,393026740362,393026740855,393026740167,393026741406,393026741370,393026741748,393026742582,393026742906,393026742733,393026743052,393026743648,393026743361,393026743946,393026744574}",2020-05-19,2020-06-12,1677,321.28,321.28,321.33
{61290989800520980487},2020-05-26,2020-06-12,1677,5.7,5.7,5.70
{61290989800520603362},2020-05-04,2020-05-25,1631,5.4,5.4,5.39
{61290989800520570800},2020-04-30,2020-05-25,1630,5.72,5.72,5.99
{61290989800520694780},2020-05-11,2020-05-29,1649,7.16,7.16,6.73
{61290989800521275018},2020-06-17,2020-07-03,1764,7.24,7.24,7.24
{61290989800521275476},2020-06-17,2020-07-03,1764,5.83,5.83,5.83
{61290989800520727624},2020-05-14,2020-05-29,1649,5.61,5.61,5.61
{61290989800520922432},2020-05-20,2020-06-28,1714,6.88,6.88,7.85
{61290989800521310610},2020-06-23,2020-07-03,1768,5.84,5.84,5.48
{61290989800521255652},2020-06-15,2020-06-28,1712,6.19,6.19,6.19
{61290989800521079258},2020-06-08,2020-06-28,1711,7.36,7.36,8.33
{61290989800520966870},2020-05-25,2020-06-12,1688,6.27,6.27,6.28
{61290989800520617895},2020-05-04,2020-05-25,1631,6.78,6.78,6.78
{61290989800520532556},2020-04-27,2020-05-25,1630,6.89,6.89,6.88
{61290989800521266542},2020-06-16,2020-07-03,1764,5.6,5.6,5.60
{61290989800521077148},2020-06-08,2020-06-28,1711,6.75,6.75,6.19
{61290989800521298031},2020-06-22,2020-07-03,1768,7.21,7.21,7.21
{61290989800520665858},2020-05-08,2020-05-29,1649,5.7,5.7,5.70
{61290989800521283419},2020-06-18,2020-07-03,1768,5.92,5.92,5.92
{61290989800521255379},2020-06-15,2020-06-28,1712,5.89,5.89,5.88
{61290989800521056433},2020-06-04,2020-06-19,1698,5.7,5.7,5.70
{61290989800520644280},2020-05-06,2020-05-25,1631,7.9,7.9,7.85
{61290989800520570886},2020-04-30,2020-05-25,1630,6.8,6.8,7.00
{61290989800520980845},2020-05-26,2020-06-12,1688,5.7,5.7,5.70
{61290989800521262414},2020-06-15,2020-06-28,1712,6.28,6.28,5.44
{61290989800520570046},2020-04-30,2020-05-29,1649,5.61,5.61,5.99
{61290989800520523813},2020-04-26,2020-05-08,1577,5.42,5.42,5.40
{61290989800520570268},2020-04-30,2020-05-25,1631,6.88,6.88,6.99
{61290989800520616720},2020-05-04,2020-05-25,1631,12.26,12.26,7.90
{61290989800520604901},2020-05-04,2020-05-25,1630,6.88,6.88,6.87
{61290989800520740395},2020-05-15,2020-05-29,1649,6.88,6.88,7.85
{61290989800521092899},2020-06-09,2020-06-28,1711,6.19,6.19,6.19
{61290989800521005097},2020-05-28,2020-06-12,1677,6.27,6.27,6.28
{61290989800521077704},2020-06-08,2020-06-19,1698,6.28,6.28,6.26
{61290989800521015072},2020-05-29,2020-06-28,1711,6.1,6.1,5.61
{61290989800520983709},2020-05-26,2020-06-12,1688,5.7,5.7,5.70
{61290989800520525008},2020-04-26,2020-05-25,1630,6.59,6.59,6.57
{61290989800521269482},2020-06-16,2020-07-03,1764,7.19,7.19,7.88
{61290989800521022797},2020-05-30,2020-06-19,1698,5.51,5.51,5.42
{61290989800521303827},2020-06-22,2020-07-03,1768,6.34,6.34,6.35
{61290989800520943758},2020-05-22,2020-06-28,1714,5.7,5.7,5.70
{61290989800521106299},2020-06-10,2020-06-28,1711,6.19,6.19,6.19
{61290989800521092677},2020-06-09,2020-07-03,1764,6.19,6.19,6.19
{61290989800520968140},2020-05-25,2020-06-12,1688,10.23,5.75,5.52
{61290989800520528559},2020-04-27,2020-05-25,1630,5.38,5.38,5.38
{61290989800520740036},2020-05-15,2020-06-28,1714,6.54,6.54,7.51
{61290989800521297485},2020-06-22,2020-07-03,1768,5.8,5.8,5.80
{61290989800521044133},2020-06-02,2020-06-28,1711,33.45,30.65,19.47
{61290989800520616058},2020-05-04,2020-05-29,1649,10.79,10.79,6.43
{61290989800521100389},2020-06-10,2020-06-28,1711,7.36,7.36,7.35
{61290989800521277494},2020-06-17,2020-07-03,1764,6.9,6.9,6.90
{61290989800520966535},2020-05-25,2020-06-12,1688,5.7,5.7,5.70
{61290989800520505611},2020-04-23,2020-05-08,1577,5.38,5.38,5.38
{61290989800520684224},2020-05-11,2020-05-29,1649,5.7,5.7,5.70
{61290989800520700566},2020-05-12,2020-05-29,1649,7.16,7.16,6.73
{61290989800521015379},2020-05-29,2020-06-12,1677,7.91,7.91,7.91
{61290989800520546027},2020-04-28,2020-05-25,1630,5.62,5.62,5.62
{61290989800520656849},2020-05-07,2020-05-29,1649,6.88,6.88,7.85
{61290989800520995122},2020-05-27,2020-06-12,1677,5.37,5.37,5.37
{61290989800521078152},2020-06-08,2020-06-28,1711,5.85,5.85,5.85
{61290989800520878722},2020-05-16,2020-06-28,1714,6.27,5.7,6.27
{61290989800521297768},2020-06-22,2020-07-03,1768,5.51,5.51,5.50
{61290989800520932554},2020-05-21,2020-06-28,1714,6.73,6.73,6.73
{61290989800520522410},2020-04-26,2020-05-25,1630,5.72,5.72,5.72
{61290989800520967907},2020-05-25,2020-06-05,1663,5.37,5.37,5.37
{61290989800521297843},2020-06-22,2020-07-03,1768,6.92,6.92,7.89
{61290989800521250091},2020-06-13,2020-07-03,1764,7.64,7.64,8.60
{61290989800520587327},2020-05-01,2020-05-25,1630,9.15,9.15,9.43
{61290989800520509473},2020-04-24,2020-05-08,1577,5.72,5.72,5.72
{61290989800520605069},2020-05-04,2020-05-25,1631,5.7,5.7,5.70
{61290989800521298468},2020-06-22,2020-07-03,1768,5.8,5.8,5.80
{61290989800520742115},2020-05-15,2020-06-05,1663,7.08,7.08,7.08
{61290989800521005738},2020-05-28,2020-06-12,1677,5.7,5.7,5.70
{61290989800521290073},2020-06-19,2020-07-03,1768,7.04,7.04,7.03
{61290989800520981156},2020-05-26,2020-06-12,1688,5.7,5.7,5.70
{61290989800520642552},2020-05-06,2020-05-25,1631,7.08,7.08,7.08
{61290989800520522243},2020-04-26,2020-05-08,1577,5.72,5.72,5.72
{61290989800520642781},2020-05-06,2020-05-25,1631,5.7,5.7,5.70
{61290989800520967594},2020-05-25,2020-06-12,1688,5.37,5.37,5.37
